country,year,hog,hog_ideology,hog_party_eng,leader,leader_ideology,leader_party_eng
Ecuador,1957,Camilo Ponce Enriquez,rightist,Social Christian Party [Movement],Ponce Enriquez,rightist,Social Christian Party [Movement]
Ecuador,1958,Camilo Ponce Enriquez,rightist,Social Christian Party [Movement],Ponce Enriquez,rightist,Social Christian Party [Movement]
Ecuador,1959,Camilo Ponce Enriquez,rightist,Social Christian Party [Movement],Ponce Enriquez,rightist,Social Christian Party [Movement]
Ecuador,1960,Jose Maria Velasco Ibarra,rightist,National Velazquist Federation,Velasco Ibarra,rightist,National Velazquist Federation
Ecuador,1961,Carlos Julio Arosemena Monroy,leftist,National Velazquist Federation,Arosemena Monroy,leftist,National Velazquist Federation
Ecuador,1962,Carlos Julio Arosemena Monroy,leftist,National Velazquist Federation,Arosemena Monroy,leftist,National Velazquist Federation
Ecuador,1963,Ramon Castro Jijon,rightist,none,Castro,rightist,none
Ecuador,1964,Ramon Castro Jijon,rightist,none,Castro,rightist,none
Ecuador,1965,Ramon Castro Jijon,rightist,none,Castro,rightist,none
Ecuador,1966,Otto Arosemena Gomez,rightist,Democratic Institutionalist Coalition,Arosemena Gomez,rightist,Democratic Institutionalist Coalition
Ecuador,1967,Otto Arosemena Gomez,rightist,Democratic Institutionalist Coalition,Arosemena Gomez,rightist,Democratic Institutionalist Coalition
Ecuador,1968,Jose Maria Velasco Ibarra,rightist,National Velazquist Federation,Velasco Ibarra,rightist,National Velazquist Federation
Ecuador,1969,Jose Maria Velasco Ibarra,rightist,National Velazquist Federation,Velasco Ibarra,rightist,National Velazquist Federation
Ecuador,1970,Jose Maria Velasco Ibarra,rightist,National Velazquist Federation,Velasco Ibarra,rightist,National Velazquist Federation
Ecuador,1971,Jose Maria Velasco Ibarra,rightist,National Velazquist Federation,Velasco Ibarra,rightist,National Velazquist Federation
Ecuador,1972,Guillermo Antonio Rodriguez Lara,leftist,none,Rodriguez Lara,leftist,none
Ecuador,1973,Guillermo Antonio Rodriguez Lara,leftist,none,Rodriguez Lara,leftist,none
Ecuador,1974,Guillermo Antonio Rodriguez Lara,leftist,none,Rodriguez Lara,leftist,none
Ecuador,1975,Guillermo Antonio Rodriguez Lara,leftist,none,Rodriguez Lara,leftist,none
Ecuador,1976,Alfredo Ernesto Poveda Burbano,rightist,none,Poveda Burbano,rightist,none
Ecuador,1977,Alfredo Ernesto Poveda Burbano,rightist,none,Poveda Burbano,rightist,none
Ecuador,1978,Alfredo Ernesto Poveda Burbano,rightist,none,Poveda Burbano,rightist,none
Ecuador,1979,Jaime Roldos Aguilera,centrist,Concentration of Popular Forces,Roldos Aquilers,centrist,Concentration of Popular Forces
Ecuador,1980,Jaime Roldos Aguilera,centrist,Concentration of Popular Forces,Roldos Aquilers,centrist,Concentration of Popular Forces
Ecuador,1981,Luis Osvaldo Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy,Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy
Ecuador,1982,Luis Osvaldo Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy,Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy
Ecuador,1983,Luis Osvaldo Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy,Hurtado Larrea,leftist,Christian Democratic Union / Popular Democracy
Ecuador,1984,Leon Esteban Febres-Cordero Ribadeneyra,rightist,Social Christian Party [Movement],Febres Cordaro,rightist,Social Christian Party [Movement]
Ecuador,1985,Leon Esteban Febres-Cordero Ribadeneyra,rightist,Social Christian Party [Movement],Febres Cordaro,rightist,Social Christian Party [Movement]
Ecuador,1986,Leon Esteban Febres-Cordero Ribadeneyra,rightist,Social Christian Party [Movement],Febres Cordaro,rightist,Social Christian Party [Movement]
Ecuador,1987,Leon Esteban Febres-Cordero Ribadeneyra,rightist,Social Christian Party [Movement],Febres Cordaro,rightist,Social Christian Party [Movement]
Ecuador,1988,Rodrigo Xavier Borja Cevallos,leftist,Democratic Left,Borja Cevallos,leftist,Democratic Left
Ecuador,1989,Rodrigo Xavier Borja Cevallos,leftist,Democratic Left,Borja Cevallos,leftist,Democratic Left
Ecuador,1990,Rodrigo Xavier Borja Cevallos,leftist,Democratic Left,Borja Cevallos,leftist,Democratic Left
Ecuador,1991,Rodrigo Xavier Borja Cevallos,leftist,Democratic Left,Borja Cevallos,leftist,Democratic Left
Ecuador,1992,Sixto Alfonso Duran Ballen Cordovez,rightist,Republican Unity Party,Duran Ballen,rightist,Republican Unity Party
Ecuador,1993,Sixto Alfonso Duran Ballen Cordovez,rightist,Republican Unity Party,Duran Ballen,rightist,Republican Unity Party
Ecuador,1994,Sixto Alfonso Duran Ballen Cordovez,rightist,Republican Unity Party,Duran Ballen,rightist,Republican Unity Party
Ecuador,1995,Sixto Alfonso Duran Ballen Cordovez,rightist,Ecuadorian Conservative Party,Duran Ballen,rightist,Ecuadorian Conservative Party
Ecuador,1996,Abdala Jaime Bucaram Ortiz,leftist,Ecuadorian Roldosist Party,Bucaram Ortiz,leftist,Ecuadorian Roldosist Party
Ecuador,1997,Fabian Ernesto Alarcon Rivera,leftist,Alfarista Radical Front,Alarcon Fabian,leftist,Alfarista Radical Front
Ecuador,1998,Jorge Jamil Mahuad Witt,centrist,Christian Democratic Union / Popular Democracy,Mahuad,centrist,Christian Democratic Union / Popular Democracy
Ecuador,1999,Jorge Jamil Mahuad Witt,centrist,Christian Democratic Union / Popular Democracy,Mahuad,centrist,Christian Democratic Union / Popular Democracy
Ecuador,2000,Gustavo Jose Joaquin Noboa Bejarano,centrist,Christian Democratic Union / Popular Democracy,Gustavo Noboa,centrist,Christian Democratic Union / Popular Democracy
Ecuador,2001,Gustavo Jose Joaquin Noboa Bejarano,centrist,Christian Democratic Union / Popular Democracy,Gustavo Noboa,centrist,Christian Democratic Union / Popular Democracy
Ecuador,2002,Gustavo Jose Joaquin Noboa Bejarano,centrist,Christian Democratic Union / Popular Democracy,Gustavo Noboa,centrist,Christian Democratic Union / Popular Democracy
Ecuador,2003,Lucio Edwin Gutierrez Borbua,leftist,Patriotic Society Party,Lucio Gutierrez,leftist,Patriotic Society Party
Ecuador,2004,Lucio Edwin Gutierrez Borbua,leftist,Patriotic Society Party,Lucio Gutierrez,leftist,Patriotic Society Party
Ecuador,2005,Luis Alfredo Palacio Gonzalez,no information,none,Alfredo Palacio,no information,none
Ecuador,2006,Luis Alfredo Palacio Gonzalez,no information,none,Alfredo Palacio,no information,none
Ecuador,2007,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2008,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2009,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2010,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2011,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2012,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2013,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2014,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2015,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2016,Rafael Vicente Correa Delgado,leftist,PAIS Alliance,Rafael Correa,leftist,PAIS Alliance
Ecuador,2017,Lenin Boltaire Moreno Garces,leftist,PAIS Alliance,Lenin Moreno,leftist,PAIS Alliance
Ecuador,2018,Lenin Boltaire Moreno Garces,leftist,PAIS Alliance,Lenin Moreno,leftist,PAIS Alliance
Ecuador,2019,Lenin Boltaire Moreno Garces,leftist,PAIS Alliance,Lenin Moreno,leftist,PAIS Alliance
Ecuador,2020,Lenin Boltaire Moreno Garces,leftist,PAIS Alliance,Lenin Moreno,leftist,PAIS Alliance
El Salvador,1945,Salvador Castaneda Castro,rightist,Social Democratic Unification Party,Castaneda Castro,rightist,Social Democratic Unification Party
El Salvador,1946,Salvador Castaneda Castro,rightist,Social Democratic Unification Party,Castaneda Castro,rightist,Social Democratic Unification Party
El Salvador,1947,Salvador Castaneda Castro,rightist,Social Democratic Unification Party,Castaneda Castro,rightist,Social Democratic Unification Party
El Salvador,1948,[Collective Body],rightist,none,Cordova,rightist,none
El Salvador,1949,[Collective Body],rightist,none,Oscar Bolanos,rightist,none
El Salvador,1950,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1951,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1952,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1953,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1954,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1955,Oscar Osorio Hernandez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Osorio,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1956,Jose Maria Lemus Lopez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Lemus,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1957,Jose Maria Lemus Lopez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Lemus,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1958,Jose Maria Lemus Lopez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Lemus,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1959,Jose Maria Lemus Lopez,rightist,Salvadorean Revolutionary Party of Democratic Unification,Lemus,rightist,Salvadorean Revolutionary Party of Democratic Unification
El Salvador,1960,[Collective Body],leftist,none,Castillo,leftist,none
El Salvador,1961,[Collective Body],rightist,none,Portillo,rightist,none
El Salvador,1962,Julio Adalberto Rivera Carballo,rightist,National Conciliation [Coalition] Party,Rivera,rightist,National Conciliation [Coalition] Party
El Salvador,1963,Julio Adalberto Rivera Carballo,rightist,National Conciliation [Coalition] Party,Rivera,rightist,National Conciliation [Coalition] Party
El Salvador,1964,Julio Adalberto Rivera Carballo,rightist,National Conciliation [Coalition] Party,Rivera,rightist,National Conciliation [Coalition] Party
El Salvador,1965,Julio Adalberto Rivera Carballo,rightist,National Conciliation [Coalition] Party,Rivera,rightist,National Conciliation [Coalition] Party
El Salvador,1966,Julio Adalberto Rivera Carballo,rightist,National Conciliation [Coalition] Party,Rivera,rightist,National Conciliation [Coalition] Party
El Salvador,1967,Fidel Sanchez Hernandez,rightist,National Conciliation [Coalition] Party,Sanchez Hernandez,rightist,National Conciliation [Coalition] Party
El Salvador,1968,Fidel Sanchez Hernandez,rightist,National Conciliation [Coalition] Party,Sanchez Hernandez,rightist,National Conciliation [Coalition] Party
El Salvador,1969,Fidel Sanchez Hernandez,rightist,National Conciliation [Coalition] Party,Sanchez Hernandez,rightist,National Conciliation [Coalition] Party
El Salvador,1970,Fidel Sanchez Hernandez,rightist,National Conciliation [Coalition] Party,Sanchez Hernandez,rightist,National Conciliation [Coalition] Party
El Salvador,1971,Fidel Sanchez Hernandez,rightist,National Conciliation [Coalition] Party,Sanchez Hernandez,rightist,National Conciliation [Coalition] Party
El Salvador,1972,Arturo Armando Molina Barraza,rightist,National Conciliation [Coalition] Party,Molina,rightist,National Conciliation [Coalition] Party
El Salvador,1973,Arturo Armando Molina Barraza,rightist,National Conciliation [Coalition] Party,Molina,rightist,National Conciliation [Coalition] Party
El Salvador,1974,Arturo Armando Molina Barraza,rightist,National Conciliation [Coalition] Party,Molina,rightist,National Conciliation [Coalition] Party
El Salvador,1975,Arturo Armando Molina Barraza,rightist,National Conciliation [Coalition] Party,Molina,rightist,National Conciliation [Coalition] Party
El Salvador,1976,Arturo Armando Molina Barraza,rightist,National Conciliation [Coalition] Party,Molina,rightist,National Conciliation [Coalition] Party
El Salvador,1977,Carlos Humberto Romero Mena,rightist,National Conciliation [Coalition] Party,Romero Mena,rightist,National Conciliation [Coalition] Party
El Salvador,1978,Carlos Humberto Romero Mena,rightist,National Conciliation [Coalition] Party,Romero Mena,rightist,National Conciliation [Coalition] Party
El Salvador,1979,[Collective Body],centrist,none,Majano Ramos,leftist,none
El Salvador,1980,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1981,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1982,Alvaro Alfredo Magana Borja,rightist,none,Magana Borjo,rightist,none
El Salvador,1983,Alvaro Alfredo Magana Borja,rightist,none,Magana Borjo,rightist,none
El Salvador,1984,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1985,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1986,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1987,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1988,Jose Napoleon Duarte Fuentes,leftist,Christian Democratic Party,Duarte,leftist,Christian Democratic Party
El Salvador,1989,Alfredo Felix Cristiani Burkard,rightist,Nationalist Republican Alliance,Cristiani,rightist,Nationalist Republican Alliance
El Salvador,1990,Alfredo Felix Cristiani Burkard,rightist,Nationalist Republican Alliance,Cristiani,rightist,Nationalist Republican Alliance
El Salvador,1991,Alfredo Felix Cristiani Burkard,rightist,Nationalist Republican Alliance,Cristiani,rightist,Nationalist Republican Alliance
El Salvador,1992,Alfredo Felix Cristiani Burkard,rightist,Nationalist Republican Alliance,Cristiani,rightist,Nationalist Republican Alliance
El Salvador,1993,Alfredo Felix Cristiani Burkard,rightist,Nationalist Republican Alliance,Cristiani,rightist,Nationalist Republican Alliance
El Salvador,1994,Armando Calderon Sol,rightist,Nationalist Republican Alliance,Calderon Sol,rightist,Nationalist Republican Alliance
El Salvador,1995,Armando Calderon Sol,rightist,Nationalist Republican Alliance,Calderon Sol,rightist,Nationalist Republican Alliance
El Salvador,1996,Armando Calderon Sol,rightist,Nationalist Republican Alliance,Calderon Sol,rightist,Nationalist Republican Alliance
El Salvador,1997,Armando Calderon Sol,rightist,Nationalist Republican Alliance,Calderon Sol,rightist,Nationalist Republican Alliance
El Salvador,1998,Armando Calderon Sol,rightist,Nationalist Republican Alliance,Calderon Sol,rightist,Nationalist Republican Alliance
El Salvador,1999,Francisco Guillermo Flores Perez,rightist,Nationalist Republican Alliance,Flores,rightist,Nationalist Republican Alliance
El Salvador,2000,Francisco Guillermo Flores Perez,rightist,Nationalist Republican Alliance,Flores,rightist,Nationalist Republican Alliance
El Salvador,2001,Francisco Guillermo Flores Perez,rightist,Nationalist Republican Alliance,Flores,rightist,Nationalist Republican Alliance
El Salvador,2002,Francisco Guillermo Flores Perez,rightist,Nationalist Republican Alliance,Flores,rightist,Nationalist Republican Alliance
El Salvador,2003,Francisco Guillermo Flores Perez,rightist,Nationalist Republican Alliance,Flores,rightist,Nationalist Republican Alliance
El Salvador,2004,Elias Antonio Saca Gonzalez,rightist,Nationalist Republican Alliance,Saca González,rightist,Nationalist Republican Alliance
El Salvador,2005,Elias Antonio Saca Gonzalez,rightist,Nationalist Republican Alliance,Saca González,rightist,Nationalist Republican Alliance
El Salvador,2006,Elias Antonio Saca Gonzalez,rightist,Nationalist Republican Alliance,Saca González,rightist,Nationalist Republican Alliance
El Salvador,2007,Elias Antonio Saca Gonzalez,rightist,Nationalist Republican Alliance,Saca González,rightist,Nationalist Republican Alliance
El Salvador,2008,Elias Antonio Saca Gonzalez,rightist,Nationalist Republican Alliance,Saca González,rightist,Nationalist Republican Alliance
